#datathief
0.0003	2.0988	0
0.0528	3.9506	0
0.0793	6.1728	0
0.0896	8.3951	0
0.1061	10.4938	0
0.1586	12.4691	0
0.2111	14.3210	0
0.2637	16.4198	0
0.2901	18.3951	0
0.3688	20.3704	0
0.4214	22.4691	0
0.4740	24.5678	0
0.5265	26.5432	0
0.5790	28.3951	0
0.6054	30.2469	0
0.6580	32.3457	0
0.7105	34.1975	0
0.7631	36.4198	0
0.7896	38.7654	0
0.8161	41.2346	0
0.8426	43.7037	0
0.9475	46.0493	0
1.2352	47.9012	0
1.7579	49.6420	0
2.2545	50.8889	0
2.5683	51.7407	0
2.6732	52.9630	0
2.7780	54.9383	0
2.8828	56.9136	0
2.9876	58.8889	0
3.0925	60.8641	0
3.1973	62.8395	0
3.3544	64.9383	0
3.4853	67.0370	0
3.5640	68.7654	0
3.6688	70.8641	0
3.7214	72.9630	0
3.8262	75.1852	0
3.9311	77.1605	0
4.0359	79.1358	0
4.1407	81.1111	0
4.2455	83.0864	0
4.4549	85.0617	0
4.5596	87.0370	0
4.7690	89.0123	0
4.8738	90.9877	0
5.0832	92.9630	0
5.2925	94.9383	0
5.3973	96.9136	0
5.6067	98.8889	0
5.8159	100.8641	0
5.9209	102.8395	0
6.1302	104.8148	0
6.3395	106.7901	0
6.4444	108.7654	0
6.6537	110.9877	0
6.8370	113.0864	0
7.0725	115.1852	0
7.2557	117.0370	0
7.4127	118.8889	0
7.5436	120.7407	0
7.7269	122.5926	0
7.9101	124.5678	0
8.1194	126.5432	0
8.3288	128.5185	0
8.6425	130.4938	0
9.0610	132.4691	0
9.2704	134.4444	0
9.6625	136.1728	0
10.0027	138.2716	0
10.4210	139.8765	0
10.9439	141.8519	0
11.3885	143.9506	0
11.8330	145.8025	0
12.4082	147.7778	0
13.0095	149.2593	0
13.9765	150.2469	0
15.2310	151.2346	0
16.4855	152.3457	0
18.0535	152.2222	0
19.6213	151.7284	0
21.1370	151.3580	0
22.8616	150.7407	0
24.2204	150.2469	0
25.5792	149.5062	0
26.8595	148.3951	0
28.0615	147.7778	0
29.4464	146.7901	0
30.7529	146.0493	0
32.1378	145.0617	0
33.2873	143.9506	0
34.2542	142.8395	0
35.1947	141.3580	0
36.1353	139.8765	0
37.0759	138.8889	0
38.0949	137.6543	0
39.0616	136.4198	0
40.2113	135.4321	0
41.1519	133.9506	0
42.0924	132.4691	0
42.9285	131.4815	0
43.8952	129.8765	0
44.7050	128.5185	0
45.5411	127.0370	0
46.4817	126.0493	0
47.5268	124.5678	0
48.2583	123.0864	0
49.0944	121.9752	0
50.0349	120.6173	0
51.0800	119.1358	0
52.0206	117.6543	0
52.9612	116.6667	0
53.9017	115.1852	0
54.8424	114.1975	0
55.9920	112.7160	0
57.0371	111.7284	0
57.9777	110.7407	0
58.9183	109.2593	0
60.0419	108.3951	0
61.1131	107.2840	0
62.3673	106.2963	0
63.5170	104.8148	0
64.4576	103.8272	0
65.5027	102.8395	0
66.7569	101.8519	0
67.9588	101.1111	0
69.0563	99.8765	0
70.2060	98.8889	0
71.4602	97.9012	0
72.7144	96.9136	0
73.9686	95.9259	0
75.0138	94.9383	0
76.5816	93.9506	0
77.8359	93.4567	0
78.9856	92.4691	0
80.2398	91.4815	0
81.3894	90.4938	0
82.9572	89.5062	0
84.2115	88.6420	0
85.5703	88.0247	0
86.8245	87.0370	0
88.1833	86.5432	0
89.4898	85.8025	0
90.8225	85.0617	0
92.6778	84.5678	0
94.2457	84.0741	0
95.3953	83.0864	0
96.6495	82.0988	0
97.8255	81.7284	0
99.1581	80.7407	0
100.6213	79.6296	0
102.1892	79.1358	0
103.9661	78.6420	0
105.4295	78.1481	0
106.9973	77.6543	0
108.6698	77.6543	0
110.2899	76.7901	0
111.8054	76.1728	0
113.5302	75.9259	0
115.0458	75.1852	0
116.6136	74.1975	0
117.8678	73.7037	0
119.3311	72.7160	0
119.9582	71.8519	0
