0.88 0
2.22 0
3.11 0
4.00 0
4.89 0
5.78 0
6.67 0
7.5533 5.8081
8.4318 15.9426
9.3294 25.1531
10.2271 32.0553
11.1056 35.2646
12.0032 42.1667
12.9008 46.2988
13.7793 49.0464
14.6768 49.4849
15.5554 47.6158
16.3958 45.2858
