1.36161616E+00	1.39923779E+02
2.62323232E+00	1.96784639E+02
3.88484848E+00	2.39782106E+02
5.14646465E+00	2.74225560E+02
6.40808081E+00	3.02440858E+02
7.66969697E+00	3.25788891E+02
8.93131313E+00	3.45191082E+02
1.01929293E+01	3.61326182E+02
1.14545455E+01	3.74721141E+02
1.27161616E+01	3.85799363E+02
1.39777778E+01	3.94909187E+02
1.52393939E+01	4.02341955E+02
1.65010101E+01	4.08344355E+02
1.77626263E+01	4.13127118E+02
1.90242424E+01	4.16871566E+02
2.02858586E+01	4.19734634E+02
2.15474747E+01	4.21852908E+02
2.28090909E+01	4.23345911E+02
2.40707071E+01	4.24319053E+02
2.53323232E+01	4.24866245E+02
2.65939394E+01	4.25072569E+02
2.78555556E+01	4.25017264E+02
2.91171717E+01	4.24777602E+02
3.03787879E+01	4.24434880E+02
3.16404040E+01	4.24085044E+02
3.29020202E+01	4.23861326E+02
3.41636364E+01	4.23990299E+02
3.54252525E+01	4.24967119E+02
3.66868687E+01	4.24602493E+02
3.79484848E+01	4.18509861E+02
3.92101010E+01	4.13230480E+02
4.04717172E+01	4.09246678E+02
4.17333333E+01	4.06042133E+02
4.29949495E+01	4.03363193E+02
4.42565657E+01	4.01065460E+02
4.55181818E+01	3.99058276E+02
4.67797980E+01	3.97280623E+02
4.80414141E+01	3.95689251E+02
4.93030303E+01	3.94252260E+02
5.05646465E+01	3.92945372E+02
5.18262626E+01	3.91749635E+02
5.30878788E+01	3.90649944E+02
5.43494949E+01	3.89634050E+02
5.56111111E+01	3.88691870E+02
5.68727273E+01	3.87815001E+02
5.81343434E+01	3.86996364E+02
5.93959596E+01	3.86229936E+02
6.06575758E+01	3.85510550E+02
6.19191919E+01	3.84833739E+02
6.31808081E+01	3.84195619E+02
6.44424242E+01	3.83592787E+02
6.57040404E+01	3.83022250E+02
6.69656566E+01	3.82481357E+02
6.82272727E+01	3.81967756E+02
6.94888889E+01	3.81479346E+02
7.07505051E+01	3.81014246E+02
7.20121212E+01	3.80570763E+02
7.32737374E+01	3.80147373E+02
7.45353535E+01	3.79742695E+02
7.57969697E+01	3.79355475E+02
7.70585859E+01	3.78984574E+02
7.83202020E+01	3.78628952E+02
7.95818182E+01	3.78287658E+02
8.08434343E+01	3.77959821E+02
8.21050505E+01	3.77644641E+02
8.33666667E+01	3.77341381E+02
8.46282828E+01	3.77049361E+02
8.58898990E+01	3.76767956E+02
8.71515152E+01	3.76496584E+02
8.84131313E+01	3.76234707E+02
8.96747475E+01	3.75981826E+02
9.09363636E+01	3.75737477E+02
9.21979798E+01	3.75501228E+02
9.34595960E+01	3.75272674E+02
9.47212121E+01	3.75051441E+02
9.59828283E+01	3.74837175E+02
9.72444444E+01	3.74629549E+02
9.85060606E+01	3.74428254E+02
9.97676768E+01	3.74232999E+02
1.01029293E+02	3.74043514E+02
1.02290909E+02	3.73859544E+02
1.03552525E+02	3.73680847E+02
1.04814141E+02	3.73507197E+02
1.06075758E+02	3.73338381E+02
1.07337374E+02	3.73174198E+02
1.08598990E+02	3.73014457E+02
1.09860606E+02	3.72858977E+02
1.11122222E+02	3.72707590E+02
1.12383838E+02	3.72560134E+02
1.13645455E+02	3.72416456E+02
1.14907071E+02	3.72276412E+02
1.16168687E+02	3.72139863E+02
1.17430303E+02	3.72006680E+02
1.18691919E+02	3.71876738E+02
1.19953535E+02	3.71749919E+02
1.21215152E+02	3.71626112E+02
1.22476768E+02	3.71505209E+02
1.23738384E+02	3.71387109E+02
1.25000000E+02	3.71271713E+02
